geneID,num_UJC,num_UJC_flag_analyzable,num_UJC_unbiased,num_UJC_F_limited,num_UJC_M_limited,num_UJC_F_bias,num_UJC_M_bias,flag_F_readCnt0,flag_M_readCnt0,F_total_readCnt,M_total_readCnt,flag_gene_expressed_readCnt10
FBgn0027844,391,5,4,0,0,0,1,1,1,15868,19971,1
FBgn0027864,38,4,4,0,0,0,0,1,1,334,371,1
FBgn0027865,121,6,6,0,0,0,0,1,1,1031,1433,1
FBgn0027866,180,8,7,0,0,0,1,1,1,5115,6225,1
FBgn0027868,26,2,2,0,0,0,0,1,1,444,473,1
FBgn0027872,79,3,3,0,0,0,0,1,1,425,533,1
FBgn0027873,23,2,2,0,0,0,0,1,1,315,306,1
FBgn0027889,12,1,0,0,0,1,0,1,1,153,101,1
FBgn0027903,6,1,1,0,0,0,0,1,1,275,372,1
FBgn0027929,124,7,6,0,0,1,0,1,1,1024,764,1
FBgn0027930,495,14,10,0,0,4,0,1,1,10878,8419,1
FBgn0027932,396,17,16,0,0,1,0,1,1,4226,4269,1
FBgn0027934,2,0,0,0,0,0,0,1,1,2,3,0
FBgn0027945,277,8,1,0,0,7,0,1,1,20306,11092,1
FBgn0027948,277,14,13,0,0,0,1,1,1,1190,1654,1
FBgn0027949,5,0,0,0,0,0,0,1,1,6,13,1
FBgn0027950,57,5,5,0,0,0,0,1,1,704,833,1
FBgn0027951,108,3,3,0,0,0,0,1,1,679,826,1
FBgn0028292,20,2,2,0,0,0,0,1,1,361,405,1
FBgn0028325,630,14,7,0,0,7,0,1,1,13153,10121,1
FBgn0028327,151,2,1,0,0,1,0,1,1,5145,3828,1
FBgn0028331,759,25,19,0,0,1,5,1,1,4748,6390,1
FBgn0028341,216,11,11,0,0,0,0,1,1,2478,3020,1
FBgn0028342,754,19,15,0,0,4,0,1,1,33559,31244,1
FBgn0028343,122,6,5,0,0,0,1,1,1,513,547,1
FBgn0028360,78,2,1,0,0,1,0,1,1,1005,793,1
FBgn0028369,85,5,5,0,0,0,0,1,1,1435,2039,1
FBgn0028370,35,3,2,0,0,0,1,1,1,373,728,1
FBgn0028371,256,9,9,0,0,0,0,1,1,2387,2601,1
FBgn0028372,82,3,3,0,0,0,0,1,1,112,184,1
FBgn0028374,76,3,3,0,0,0,0,1,1,1014,1521,1
FBgn0028375,16,3,3,0,0,0,0,1,1,273,312,1
FBgn0028379,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0028380,59,3,3,0,0,0,0,1,1,572,561,1
FBgn0028382,189,8,4,0,0,4,0,1,1,6413,3494,1
FBgn0028387,71,4,4,0,0,0,0,1,1,257,410,1
FBgn0028394,124,7,7,0,0,0,0,1,1,986,1047,1
FBgn0028396,276,9,6,0,0,2,1,1,1,31071,24836,1
FBgn0028397,97,6,4,0,0,0,2,1,1,1459,2420,1
FBgn0028398,84,2,2,0,0,0,0,1,1,3702,3479,1
FBgn0028399,1641,40,37,0,0,0,3,1,1,15549,21503,1
FBgn0028400,138,5,4,0,0,0,1,1,1,2438,3672,1
FBgn0028402,33,3,3,0,0,0,0,1,1,439,398,1
FBgn0028406,173,5,4,0,0,0,1,1,1,1478,2048,1
FBgn0028407,48,6,6,0,0,0,0,1,1,429,656,1
FBgn0028408,57,6,4,0,0,0,2,1,1,736,1447,1
FBgn0028410,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0028411,119,6,6,0,0,0,0,1,1,2684,2753,1
FBgn0028412,3,0,0,0,0,0,0,1,1,5,7,1
FBgn0028415,1,0,0,0,0,0,0,0,1,0,4,0
FBgn0028418,7,1,1,0,0,0,0,1,1,671,783,1
FBgn0028421,197,6,6,0,0,0,0,1,1,1161,1643,1
FBgn0028422,43,1,0,0,0,0,0,1,1,64,76,1
FBgn0028424,60,4,3,0,0,1,0,1,1,1572,1571,1
FBgn0028425,106,7,7,0,0,0,0,1,1,594,688,1
FBgn0028426,17,1,1,0,0,0,0,1,1,154,118,1
FBgn0028427,64,4,4,0,0,0,0,1,1,1699,1691,1
FBgn0028429,261,9,8,0,0,0,1,1,1,7205,9092,1
FBgn0028430,13,1,0,0,0,0,0,1,1,74,71,1
FBgn0028434,18,2,2,0,0,0,0,1,1,289,400,1
FBgn0028436,7,1,1,0,0,0,0,1,1,460,412,1
FBgn0028467,21,2,2,0,0,0,0,1,1,417,691,1
FBgn0028468,60,5,5,0,0,0,0,1,1,395,446,1
FBgn0028471,52,5,4,0,0,0,1,1,1,555,720,1
FBgn0028473,304,7,2,0,0,5,0,1,1,12394,7872,1
FBgn0028474,74,7,6,0,0,1,0,1,1,2271,1076,1
FBgn0028475,127,7,7,0,0,0,0,1,1,1430,1644,1
FBgn0028476,94,2,2,0,0,0,0,1,1,480,493,1
FBgn0028479,277,5,3,0,0,2,0,1,1,8507,6645,1
FBgn0028480,888,19,11,0,0,8,0,1,1,22389,17197,1
FBgn0028481,127,5,5,0,0,0,0,1,1,954,1432,1
FBgn0028482,220,10,9,0,0,0,1,1,1,3365,4482,1
FBgn0028484,47,3,3,0,0,0,0,1,1,548,741,1
FBgn0028487,150,6,5,0,0,0,1,1,1,836,1116,1
FBgn0028490,448,4,2,0,0,2,0,1,1,17201,15863,1
FBgn0028491,68,4,4,0,0,0,0,1,1,610,477,1
FBgn0028494,358,12,11,0,0,0,1,1,1,9241,13133,1
FBgn0028496,227,8,8,0,0,0,0,1,1,843,1387,1
FBgn0028497,302,10,9,0,0,0,1,1,1,2082,2554,1
FBgn0028499,54,4,4,0,0,0,0,1,1,347,590,1
FBgn0028500,13,2,1,0,0,1,0,1,1,874,1052,1
FBgn0028504,65,4,4,0,0,0,0,1,1,270,221,1
FBgn0028506,13,2,2,0,0,0,0,1,1,196,158,1
FBgn0028507,105,5,5,0,0,0,0,1,1,995,1125,1
FBgn0028509,129,7,6,0,0,0,1,1,1,985,1392,1
FBgn0028513,5,0,0,0,0,0,0,1,1,9,7,1
FBgn0028514,4,0,0,0,0,0,0,1,1,2,5,0
FBgn0028515,51,3,2,0,0,0,1,1,1,2007,2172,1
FBgn0028516,5,0,0,0,0,0,0,1,1,6,14,1
FBgn0028523,63,5,4,0,0,0,1,1,1,633,947,1
FBgn0028525,31,1,0,0,0,0,0,1,1,61,57,1
FBgn0028526,787,18,5,0,0,13,0,1,1,70505,44730,1
FBgn0028527,214,13,13,0,0,0,0,1,1,1708,2046,1
FBgn0028530,30,2,1,0,0,1,0,1,1,545,595,1
FBgn0028531,1,0,0,0,0,0,0,0,1,0,3,0
FBgn0028532,1,0,0,0,0,0,0,0,1,0,5,0
FBgn0028533,2,0,0,0,0,0,0,1,0,3,0,0
FBgn0028534,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0028537,9,0,0,0,0,0,0,1,1,9,2,1
FBgn0028538,26,4,4,0,0,0,0,1,1,480,573,1
FBgn0028539,95,4,4,0,0,0,0,1,1,776,902,1
FBgn0028540,204,6,3,0,0,3,0,1,1,1757,1268,1
FBgn0028541,153,6,6,0,0,0,0,1,1,2130,2315,1
FBgn0028542,36,3,3,0,0,0,0,1,1,1216,948,1
FBgn0028543,341,8,4,0,0,4,0,1,1,15238,11064,1
FBgn0028544,9,1,1,0,0,0,0,1,1,95,88,1
FBgn0028546,143,4,4,0,0,0,0,1,1,4019,3849,1
FBgn0028550,93,7,4,0,0,3,0,1,1,1450,1030,1
FBgn0028552,431,12,10,0,0,0,2,1,1,3982,5214,1
FBgn0028554,37,2,2,0,0,0,0,1,1,592,641,1
FBgn0028560,10,0,0,0,0,0,0,1,1,15,12,1
FBgn0028562,13,1,0,0,0,0,0,1,1,71,63,1
FBgn0028563,74,5,4,0,0,0,1,1,1,264,596,1
FBgn0028567,1,0,0,0,0,0,0,1,1,1,2,0
FBgn0028572,356,14,12,0,0,2,0,1,1,2863,3362,1
FBgn0028573,18,0,0,0,0,0,0,1,1,24,38,1
FBgn0028577,235,10,9,0,0,0,1,1,1,2061,2900,1
FBgn0028579,129,5,5,0,0,0,0,1,1,1408,1491,1
FBgn0028581,4,0,0,0,0,0,0,0,1,0,8,0
FBgn0028582,959,39,34,0,0,2,3,1,1,17104,20145,1
FBgn0028583,1,1,0,0,0,0,0,1,1,52,32,1
FBgn0028622,193,8,8,0,0,0,0,1,1,1882,2100,1
FBgn0028644,53,3,1,0,0,0,2,1,1,399,646,1
FBgn0028645,89,10,9,0,0,1,0,1,1,560,707,1
FBgn0028646,554,15,11,0,0,4,0,1,1,5895,4722,1
FBgn0028647,36,1,1,0,0,0,0,1,1,135,158,1
FBgn0028648,84,3,3,0,0,0,0,1,1,1199,1356,1
FBgn0028658,95,5,5,0,0,0,0,1,1,1020,1356,1
FBgn0028662,334,12,11,0,0,0,1,1,1,7245,10154,1
FBgn0028663,434,10,9,0,0,1,0,1,1,10813,10954,1
FBgn0028664,31,2,2,0,0,0,0,1,1,3175,3179,1
FBgn0028667,1,0,0,0,0,0,0,0,1,0,5,0
FBgn0028669,1,0,0,0,0,0,0,1,1,2,4,0
FBgn0028670,173,8,8,0,0,0,0,1,1,1902,2172,1
FBgn0028671,618,19,18,0,0,0,1,1,1,3365,4130,1
FBgn0028675,20,2,0,0,0,0,0,1,1,59,53,1
FBgn0028683,51,5,5,0,0,0,0,1,1,1245,1369,1
FBgn0028684,138,4,4,0,0,0,0,1,1,2531,2525,1
FBgn0028685,229,6,5,0,0,1,0,1,1,3398,3285,1
FBgn0028686,173,4,2,0,0,2,0,1,1,4013,3872,1
FBgn0028687,72,1,1,0,0,0,0,1,1,4056,4476,1
FBgn0028688,120,3,0,0,0,3,0,1,1,5564,4402,1
FBgn0028689,259,5,5,0,0,0,0,1,1,4102,4099,1
FBgn0028690,153,6,6,0,0,0,0,1,1,2264,2273,1
FBgn0028691,252,5,5,0,0,0,0,1,1,3403,3455,1
FBgn0028692,97,4,4,0,0,0,0,1,1,2256,2368,1
FBgn0028693,25,1,1,0,0,0,0,1,1,2910,3320,1
FBgn0028694,191,3,1,0,0,2,0,1,1,4789,3815,1
FBgn0028695,81,3,3,0,0,0,0,1,1,2403,2425,1
FBgn0028697,1975,54,32,0,0,22,0,1,1,522687,311903,1
FBgn0028699,330,16,13,0,0,0,3,1,1,1576,2404,1
FBgn0028700,14,2,2,0,0,0,0,1,1,286,269,1
FBgn0028703,1010,15,12,0,0,1,2,1,1,2247,3042,1
FBgn0028704,278,10,7,0,0,0,3,1,1,3484,6134,1
FBgn0028707,5,1,0,0,0,0,0,1,1,41,51,1
FBgn0028708,27,2,2,0,0,0,0,1,1,516,578,1
FBgn0028717,45,4,4,0,0,0,0,1,1,650,638,1
FBgn0028734,117,4,4,0,0,0,0,1,1,610,820,1
FBgn0028737,671,7,1,0,0,6,0,1,1,74844,39927,1
FBgn0028738,5,0,0,0,0,0,0,1,1,18,10,1
FBgn0028740,14,2,2,0,0,0,0,1,1,92,117,1
FBgn0028741,116,9,9,0,0,0,0,1,1,795,1090,1
FBgn0028743,223,9,9,0,0,0,0,1,1,3431,5383,1
FBgn0028744,59,6,6,0,0,0,0,1,1,491,393,1
FBgn0028746,175,4,3,0,0,1,0,1,1,6102,5587,1
FBgn0028789,6,0,0,0,0,0,0,1,1,15,9,1
FBgn0028833,132,3,3,0,0,0,0,1,1,7420,8442,1
FBgn0028836,146,6,6,0,0,0,0,1,1,2086,2210,1
FBgn0028837,32,3,3,0,0,0,0,1,1,1390,1355,1
FBgn0028841,17,2,1,0,0,0,1,1,1,131,325,1
FBgn0028855,149,2,2,0,0,0,0,1,1,5198,3876,1
FBgn0028856,8,0,0,0,0,0,0,1,1,12,15,1
FBgn0028857,4,0,0,0,0,0,0,1,1,3,7,1
FBgn0028862,78,6,5,0,0,0,1,1,1,615,1236,1
FBgn0028863,315,9,8,0,0,0,1,1,1,2863,4189,1
FBgn0028864,4,0,0,0,0,0,0,1,1,3,1,0
FBgn0028866,7,0,0,0,0,0,0,1,1,4,8,1
FBgn0028867,1,0,0,0,0,0,0,0,1,0,6,0
FBgn0028872,30,2,0,0,0,2,0,1,1,353,94,1
FBgn0028875,399,19,16,0,0,0,3,1,1,2695,4304,1
FBgn0028879,238,6,4,0,0,0,2,1,1,604,914,1
FBgn0028880,3,0,0,0,0,0,0,1,1,13,31,1
FBgn0028886,115,5,4,0,0,1,0,1,1,472,536,1
FBgn0028887,5,0,0,0,0,0,0,1,1,8,8,1
FBgn0028888,56,4,4,0,0,0,0,1,1,300,419,1
FBgn0028893,2,0,0,0,0,0,0,1,1,1,11,1
FBgn0028894,54,4,4,0,0,0,0,1,1,645,596,1
FBgn0028895,24,2,2,0,0,0,0,1,1,195,204,1
FBgn0028896,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0028897,37,3,3,0,0,0,0,1,1,252,310,1
FBgn0028899,7,0,0,0,0,0,0,1,1,19,16,1
FBgn0028902,2,0,0,0,0,0,0,0,1,0,10,1
FBgn0028916,72,8,8,0,0,0,0,1,1,707,1031,1
FBgn0028919,25,3,3,0,0,0,0,1,1,254,244,1
FBgn0028920,7,2,0,0,0,0,0,1,1,19,51,1
FBgn0028926,5,1,1,0,0,0,0,1,1,306,389,1
FBgn0028931,11,2,2,0,0,0,0,1,1,98,129,1
FBgn0028932,45,2,1,0,0,0,1,1,1,666,910,1
FBgn0028936,118,5,2,0,0,3,0,1,1,2397,1615,1
FBgn0028938,12,2,2,0,0,0,0,1,1,66,94,1
FBgn0028939,15,2,2,0,0,0,0,1,1,575,417,1
FBgn0028940,410,10,10,0,0,0,0,1,1,8127,8762,1
FBgn0028941,1,0,0,0,0,0,0,1,1,4,17,1
FBgn0028942,1,0,0,0,0,0,0,1,1,1,1,0
FBgn0028943,3,1,0,0,0,0,0,1,1,17,39,1
FBgn0028944,1,0,0,0,0,0,0,1,0,3,0,0
FBgn0028946,5,0,0,0,0,0,0,1,1,2,14,1
FBgn0028952,18,0,0,0,0,0,0,1,1,21,28,1
FBgn0028953,79,3,3,0,0,0,0,1,1,1353,1786,1
FBgn0028955,476,13,13,0,0,0,0,1,1,9564,8736,1
FBgn0028956,43,0,0,0,0,0,0,1,1,87,54,1
FBgn0028962,69,4,4,0,0,0,0,1,1,278,272,1
FBgn0028963,9,0,0,0,0,0,0,1,1,24,25,1
FBgn0028965,58,3,3,0,0,0,0,1,1,829,814,1
FBgn0028968,128,7,6,0,0,1,0,1,1,1516,1414,1
FBgn0028969,302,10,10,0,0,0,0,1,1,2200,2187,1
FBgn0028970,101,4,4,0,0,0,0,1,1,2635,3245,1
FBgn0028978,32,3,2,0,0,1,0,1,1,1010,710,1
FBgn0028979,11,2,2,0,0,0,0,1,1,104,108,1
FBgn0028980,34,2,2,0,0,0,0,1,1,312,323,1
FBgn0028982,190,5,3,0,0,2,0,1,1,1403,1343,1
FBgn0028983,12,2,2,0,0,0,0,1,1,670,676,1
FBgn0028984,189,5,5,0,0,0,0,1,1,4609,4810,1
FBgn0028987,7,0,0,0,0,0,0,1,1,10,23,1
FBgn0028988,330,7,7,0,0,0,0,1,1,5848,5356,1
FBgn0028990,44,1,1,0,0,0,0,1,1,3307,3985,1
FBgn0028991,52,2,2,0,0,0,0,1,1,189,353,1
FBgn0028992,35,2,2,0,0,0,0,1,1,2157,2088,1
FBgn0028996,136,4,3,0,0,0,1,1,1,991,1496,1
FBgn0028997,14,1,0,0,0,0,0,1,1,26,53,1
FBgn0028999,1,0,0,0,0,0,0,1,1,6,2,0
FBgn0029002,66,5,5,0,0,0,0,1,1,428,443,1
FBgn0029003,40,2,1,0,0,0,1,1,1,630,995,1
FBgn0029006,139,7,7,0,0,0,0,1,1,692,858,1
FBgn0029067,83,3,3,0,0,0,0,1,1,1903,2308,1
FBgn0029079,17,2,2,0,0,0,0,1,1,424,329,1
FBgn0029084,3,0,0,0,0,0,0,1,1,23,8,1
FBgn0029088,49,6,5,0,0,1,0,1,1,334,370,1
FBgn0029091,3,0,0,0,0,0,0,0,1,0,5,0
FBgn0029092,935,17,16,0,0,1,0,1,1,7803,7982,1
FBgn0029093,786,32,27,0,0,3,2,1,1,35897,37591,1
FBgn0029094,8,1,1,0,0,0,0,1,1,541,707,1
FBgn0029095,61,5,5,0,0,0,0,1,1,1281,1735,1
FBgn0029105,69,8,8,0,0,0,0,1,1,1126,1455,1
FBgn0029113,34,2,2,0,0,0,0,1,1,837,959,1
FBgn0029114,3,1,1,0,0,0,0,1,1,234,298,1
FBgn0029117,63,4,4,0,0,0,0,1,1,690,761,1
FBgn0029118,69,3,3,0,0,0,0,1,1,743,1072,1
FBgn0029121,17,2,2,0,0,0,0,1,1,563,467,1
FBgn0029123,59,1,1,0,0,0,0,1,1,1102,1830,1
FBgn0029131,46,3,3,0,0,0,0,1,1,1199,1338,1
FBgn0029133,115,4,4,0,0,0,0,1,1,2867,2872,1
FBgn0029134,152,3,3,0,0,0,0,1,1,9023,9392,1
FBgn0029137,49,2,2,0,0,0,0,1,1,792,1098,1
FBgn0029147,101,6,3,0,0,3,0,1,1,1105,721,1
FBgn0029148,48,2,1,0,0,1,0,1,1,1888,1137,1
FBgn0029152,120,6,6,0,0,0,0,1,1,843,1143,1
FBgn0029153,1,0,0,0,0,0,0,1,1,1,1,0
FBgn0029155,271,11,9,0,0,0,2,1,1,1775,2515,1
FBgn0029157,36,3,3,0,0,0,0,1,1,317,393,1
FBgn0029158,77,5,5,0,0,0,0,1,1,1457,1450,1
FBgn0029161,76,2,2,0,0,0,0,1,1,4244,4481,1
FBgn0029167,308,7,6,0,0,1,0,1,1,2088,1318,1
FBgn0029170,16,1,1,0,0,0,0,1,1,60,132,1
FBgn0029174,315,14,13,0,0,1,0,1,1,2995,3001,1
FBgn0029175,39,3,2,0,0,0,1,1,1,675,918,1
FBgn0029176,1250,10,6,0,0,4,0,1,1,23841,15932,1
FBgn0029501,3,0,0,0,0,0,0,1,1,4,1,0
FBgn0029502,156,9,8,0,0,0,1,1,1,4128,4743,1
FBgn0029503,68,5,3,0,0,2,0,1,1,603,519,1
FBgn0029504,100,5,3,0,0,1,1,1,1,1172,1602,1
FBgn0029506,626,14,14,0,0,0,0,1,1,13218,15180,1
FBgn0029507,211,7,7,0,0,0,0,1,1,3215,3022,1
FBgn0029508,516,12,11,0,0,0,1,1,1,6685,8388,1
FBgn0029512,116,6,6,0,0,0,0,1,1,1175,1192,1
FBgn0029514,44,3,3,0,0,0,0,1,1,772,892,1
FBgn0029518,9,1,0,0,0,0,1,1,1,207,324,1
FBgn0029521,39,3,3,0,0,0,0,1,1,290,270,1
FBgn0029522,56,3,3,0,0,0,0,1,1,217,267,1
FBgn0029523,23,3,3,0,0,0,0,1,1,139,271,1
FBgn0029524,50,4,4,0,0,0,0,1,1,1019,1568,1
FBgn0029525,32,4,4,0,0,0,0,1,1,208,224,1
FBgn0029526,69,7,7,0,0,0,0,1,1,387,437,1
FBgn0029529,14,1,1,0,0,0,0,1,1,3060,3323,1
FBgn0029531,14,1,0,0,0,0,0,1,1,26,34,1
FBgn0029535,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0029552,1,0,0,0,0,0,0,0,1,0,4,0
FBgn0029573,10,0,0,0,0,0,0,1,1,19,41,1
FBgn0029580,138,7,7,0,0,0,0,1,1,640,803,1
FBgn0029587,196,1,1,0,0,0,0,1,1,169,241,1
FBgn0029588,16,2,2,0,0,0,0,1,1,61,91,1
FBgn0029589,1,0,0,0,0,0,0,1,0,4,0,0
FBgn0029590,2,0,0,0,0,0,0,1,0,7,0,0
FBgn0029594,102,3,2,0,0,1,0,1,1,2292,2370,1
FBgn0029596,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0029603,4,1,0,0,0,0,0,1,1,43,48,1
FBgn0029606,8,0,0,0,0,0,0,1,1,12,9,1
FBgn0029608,384,11,9,0,0,2,0,1,1,5583,4871,1
FBgn0029629,228,4,2,0,0,2,0,1,1,9574,7652,1
FBgn0029639,26,1,0,0,0,1,0,1,1,2139,1000,1
FBgn0029642,2,0,0,0,0,0,0,1,1,6,3,0
FBgn0029645,2,0,0,0,0,0,0,1,0,3,0,0
FBgn0029646,1,0,0,0,0,0,0,1,1,5,3,0
FBgn0029648,59,4,4,0,0,0,0,1,1,1885,2010,1
FBgn0029657,38,1,0,0,0,1,0,1,1,140,94,1
FBgn0029659,2,0,0,0,0,0,0,1,1,6,11,1
FBgn0029660,1,0,0,0,0,0,0,0,1,0,11,1
FBgn0029662,5,1,0,0,0,0,0,1,1,27,5,1
FBgn0029663,165,10,8,0,0,0,2,1,1,1110,1619,1
FBgn0029664,43,3,3,0,0,0,0,1,1,816,822,1
FBgn0029665,16,1,1,0,0,0,0,1,1,959,884,1
FBgn0029666,191,9,6,0,0,1,2,1,1,957,1275,1
FBgn0029667,11,1,0,0,0,0,0,1,1,27,31,1
FBgn0029669,7,0,0,0,0,0,0,1,1,3,5,0
FBgn0029672,33,4,4,0,0,0,0,1,1,251,234,1
FBgn0029676,107,3,3,0,0,0,0,1,1,1571,2134,1
FBgn0029681,3,0,0,0,0,0,0,1,1,7,14,1
FBgn0029685,43,3,3,0,0,0,0,1,1,368,464,1
FBgn0029686,23,5,4,0,0,0,1,1,1,228,257,1
FBgn0029687,561,8,8,0,0,0,0,1,1,9571,11599,1
FBgn0029688,166,9,9,0,0,0,0,1,1,1027,936,1
FBgn0029689,30,3,3,0,0,0,0,1,1,438,525,1
FBgn0029690,4,0,0,0,0,0,0,0,1,0,18,1
FBgn0029693,13,2,1,0,0,0,1,1,1,277,491,1
FBgn0029694,3,0,0,0,0,0,0,1,1,6,15,1
FBgn0029697,1,0,0,0,0,0,0,1,0,3,0,0
FBgn0029702,1,0,0,0,0,0,0,1,1,1,2,0
FBgn0029703,2,0,0,0,0,0,0,1,0,2,0,0
FBgn0029705,2,0,0,0,0,0,0,1,1,3,2,0
FBgn0029706,54,5,5,0,0,0,0,1,1,572,612,1
FBgn0029708,321,9,5,0,0,0,4,1,1,2490,4634,1
FBgn0029709,149,7,6,0,0,1,0,1,1,5877,4993,1
FBgn0029710,35,3,2,0,0,0,1,1,1,230,468,1
FBgn0029711,44,2,2,0,0,0,0,1,1,1225,1393,1
FBgn0029712,5,1,1,0,0,0,0,1,1,196,289,1
FBgn0029713,12,1,0,0,0,0,1,1,1,205,377,1
FBgn0029714,41,2,2,0,0,0,0,1,1,817,914,1
FBgn0029715,53,1,0,0,0,1,0,1,1,3693,2854,1
FBgn0029718,96,4,4,0,0,0,0,1,1,3024,3048,1
FBgn0029719,9,0,0,0,0,0,0,1,1,15,17,1
FBgn0029720,214,7,7,0,0,0,0,1,1,2243,2898,1
FBgn0029722,1,1,0,0,0,0,0,1,1,9,39,1
FBgn0029723,80,3,3,0,0,0,0,1,1,370,450,1
FBgn0029725,1,0,0,0,0,0,0,1,1,7,1,0
FBgn0029727,1,0,0,0,0,0,0,1,0,5,0,0
FBgn0029728,2,0,0,0,0,0,0,1,1,4,6,1
FBgn0029729,1,0,0,0,0,0,0,1,0,5,0,0
FBgn0029730,1,1,0,0,0,0,0,1,1,16,33,1
FBgn0029733,1,0,0,0,0,0,0,0,1,0,5,0
FBgn0029736,84,7,6,0,0,1,0,1,1,610,603,1
FBgn0029737,355,9,8,0,0,0,1,1,1,2161,2499,1
FBgn0029745,5,1,1,0,0,0,0,1,1,70,111,1
FBgn0029746,1054,32,29,0,0,2,1,1,1,8210,11629,1
FBgn0029747,2,0,0,0,0,0,0,1,1,6,6,1
FBgn0029750,3,0,0,0,0,0,0,1,1,21,9,1
FBgn0029751,13,0,0,0,0,0,0,1,1,2,12,1
FBgn0029752,9,0,0,0,0,0,0,1,1,9,18,1
FBgn0029754,3,0,0,0,0,0,0,1,1,2,2,0
FBgn0029755,23,1,1,0,0,0,0,1,1,449,541,1
FBgn0029756,18,2,2,0,0,0,0,1,1,399,506,1
FBgn0029761,855,17,14,0,0,0,3,1,1,5589,8325,1
FBgn0029762,398,13,10,0,0,3,0,1,1,4180,3970,1
FBgn0029763,28,1,1,0,0,0,0,1,1,278,267,1
FBgn0029765,1870,70,37,0,0,33,0,1,1,79994,40896,1
FBgn0029766,202,1,1,0,0,0,0,1,1,8929,6130,1
FBgn0029768,168,8,8,0,0,0,0,1,1,2770,3521,1
FBgn0029769,199,7,4,0,0,3,0,1,1,6448,3174,1
FBgn0029771,139,4,4,0,0,0,0,1,1,1986,2222,1
FBgn0029778,37,4,4,0,0,0,0,1,1,152,197,1
FBgn0029783,41,3,3,0,0,0,0,1,1,811,994,1
FBgn0029785,1997,83,32,0,0,51,0,1,1,141074,78190,1
FBgn0029789,79,5,5,0,0,0,0,1,1,304,465,1
FBgn0029791,70,6,5,0,0,1,0,1,1,875,782,1
FBgn0029795,10,1,1,0,0,0,0,1,1,73,136,1
FBgn0029798,43,2,2,0,0,0,0,1,1,186,167,1
FBgn0029799,123,4,3,0,0,0,1,1,1,980,1685,1
FBgn0029800,162,5,5,0,0,0,0,1,1,2788,3650,1
FBgn0029801,378,12,9,0,0,1,2,1,1,4643,4289,1
FBgn0029804,99,5,5,0,0,0,0,1,1,1067,1388,1
FBgn0029807,5,0,0,0,0,0,0,1,1,3,6,0
FBgn0029809,4,2,2,0,0,0,0,1,1,578,763,1
FBgn0029810,566,4,3,0,0,0,1,1,1,10622,16127,1
FBgn0029811,6,0,0,0,0,0,0,1,1,4,14,1
FBgn0029813,2,1,0,0,0,0,0,1,1,20,17,1
FBgn0029814,255,8,8,0,0,0,0,1,1,2476,3496,1
FBgn0029818,95,4,4,0,0,0,0,1,1,4713,5285,1
FBgn0029819,134,4,4,0,0,0,0,1,1,1420,1740,1
FBgn0029820,188,7,6,0,0,1,0,1,1,2740,2814,1
FBgn0029821,464,4,3,0,0,1,0,1,1,502,369,1
FBgn0029822,81,4,4,0,0,0,0,1,1,1511,1450,1
FBgn0029823,822,13,10,0,0,3,0,1,1,39746,28021,1
FBgn0029824,82,6,5,0,0,1,0,1,1,1132,1466,1
FBgn0029825,38,2,1,0,0,0,1,1,1,244,309,1
FBgn0029826,13,3,3,0,0,0,0,1,1,103,132,1
FBgn0029828,433,8,3,0,0,5,0,1,1,18663,12232,1
FBgn0029830,41,2,2,0,0,0,0,1,1,124,201,1
FBgn0029831,184,7,5,0,0,2,0,1,1,8627,5133,1
FBgn0029833,163,6,6,0,0,0,0,1,1,2683,2451,1
FBgn0029834,40,2,2,0,0,0,0,1,1,337,424,1
FBgn0029835,42,1,1,0,0,0,0,1,1,184,159,1
FBgn0029836,98,4,4,0,0,0,0,1,1,267,412,1
FBgn0029837,204,7,5,0,0,0,2,1,1,1463,2393,1
FBgn0029838,29,2,2,0,0,0,0,1,1,382,642,1
FBgn0029839,75,4,4,0,0,0,0,1,1,410,463,1
FBgn0029840,41,3,3,0,0,0,0,1,1,598,678,1
FBgn0029843,72,5,5,0,0,0,0,1,1,619,940,1
FBgn0029848,1,0,0,0,0,0,0,1,1,7,4,1
FBgn0029849,107,5,5,0,0,0,0,1,1,2193,2318,1
FBgn0029851,97,7,7,0,0,0,0,1,1,487,856,1
FBgn0029853,10,1,0,0,0,1,0,1,1,869,822,1
FBgn0029854,777,25,15,0,0,10,0,1,1,11274,7822,1
FBgn0029857,53,3,1,0,0,1,1,1,1,575,985,1
FBgn0029858,11,2,2,0,0,0,0,1,1,184,167,1
FBgn0029859,10,2,0,0,0,0,0,1,1,77,29,1
FBgn0029860,19,1,1,0,0,0,0,1,1,2579,2701,1
FBgn0029861,25,3,3,0,0,0,0,1,1,351,339,1
FBgn0029863,140,6,1,0,0,5,0,1,1,2196,820,1
FBgn0029864,54,3,3,0,0,0,0,1,1,318,451,1
FBgn0029866,191,3,2,0,0,1,0,1,1,2007,2650,1
FBgn0029867,53,1,1,0,0,0,0,1,1,813,830,1
FBgn0029868,423,8,5,0,0,3,0,1,1,18723,17191,1
FBgn0029870,712,14,12,0,0,2,0,1,1,6169,5975,1
